Day,T,TM,Tm,H,PP,VV,V,VM,RA,SN,TS,FG,month,year,RA_tomor
26,22.2,26.7,20.0,82.0,0.0,9.0,5.9,13.0,1,0,1,0,10,2008,1
11,17.0,22.1,12.0,66.0,0.0,10.0,9.6,20.6,0,0,0,0,4,2020,0
15,19.2,22.2,17.0,64.0,0.0,10.0,15.9,29.4,0,0,0,0,11,2015,0
1,25.3,28.0,22.0,77.0,0.0,9.5,9.3,22.2,0,0,1,0,10,2016,0
28,9.9,13.0,8.0,82.0,24.89,10.1,10.0,20.6,1,0,0,0,2,2011,1
8,15.2,20.0,11.0,69.0,2.54,11.1,17.0,27.8,1,0,0,0,11,2009,1
19,12.6,16.6,9.3,82.0,0.25,7.6,6.5,13.0,0,0,0,0,2,2013,0
23,23.4,29.0,18.8,83.0,16.51,9.8,8.5,16.5,0,0,0,0,10,2016,0
31,18.5,23.2,16.0,57.0,0.0,10.0,27.0,44.6,0,0,0,0,3,2015,0
10,24.4,30.4,19.5,56.0,0.0,10.0,15.2,33.5,0,0,0,0,6,2016,1
28,16.5,22.0,12.7,62.0,0.0,10.0,15.6,40.7,0,0,0,0,11,2019,0
2,19.3,26.4,12.0,63.0,0.0,10.1,9.8,22.2,1,0,0,0,11,2009,1
24,23.7,33.0,14.7,46.0,0.0,10.0,8.3,18.3,0,0,0,0,5,2020,0
17,11.1,16.0,6.3,76.0,5.08,8.9,6.5,20.6,1,0,0,0,2,2015,1
29,20.6,25.0,17.6,86.0,5.08,8.5,5.4,16.5,1,0,1,0,9,2016,0
4,19.8,24.6,16.0,67.0,1.78,9.5,11.5,27.8,0,0,0,0,11,2019,0
21,27.6,33.3,23.6,61.0,0.0,9.7,12.2,22.2,0,0,0,0,8,2008,0
15,16.8,20.0,12.9,87.0,0.0,8.5,6.5,18.3,1,0,0,0,11,2016,1
10,13.2,14.0,11.5,83.0,16.51,6.6,38.2,44.3,1,0,0,0,3,2012,1
8,26.2,33.0,20.0,58.0,0.0,10.0,11.1,18.3,0,0,0,0,6,2019,0
17,29.2,33.7,26.0,74.0,0.0,10.0,13.0,22.2,1,0,1,0,8,2009,0
20,21.8,27.1,16.0,75.0,4.32,9.5,12.6,25.9,0,0,0,0,5,2014,0
23,10.8,15.0,9.0,81.0,0.51,10.3,6.3,13.0,1,0,0,0,1,2010,0
15,10.9,17.7,6.8,77.0,0.25,9.5,3.1,9.4,0,0,0,0,1,2018,0
24,26.6,34.0,22.0,60.0,0.0,9.8,6.9,13.0,0,0,0,0,9,2020,0
13,15.2,19.5,11.0,87.0,9.4,8.9,9.3,27.8,1,0,1,0,11,2013,1
8,22.6,28.7,18.6,76.0,0.0,8.2,7.6,18.3,0,0,1,1,10,2008,0
10,11.2,15.6,6.7,77.0,21.34,9.3,14.6,22.2,1,0,0,0,3,2015,0
14,12.6,16.0,9.4,74.0,0.0,10.0,11.9,25.9,0,0,0,0,2,2015,1
7,19.1,23.2,15.7,78.0,0.0,7.6,11.7,25.9,0,0,0,0,5,2008,0
26,30.0,35.6,25.7,51.0,0.0,10.9,17.8,31.3,0,0,0,0,8,2012,0
21,11.7,18.0,5.0,89.0,0.25,6.6,3.5,9.4,0,0,0,1,12,2015,0
16,21.3,25.3,18.0,66.0,0.0,11.3,8.0,18.3,0,0,1,0,10,2010,1
20,15.7,21.0,11.0,76.0,0.0,7.7,16.1,27.8,0,0,0,1,3,2012,0
19,26.8,32.0,23.0,73.0,0.0,9.8,10.4,24.1,1,0,1,0,9,2015,0
16,11.6,16.5,6.0,77.0,0.0,8.4,5.4,13.0,0,0,0,0,2,2017,0
12,24.3,30.0,21.0,59.0,0.0,10.0,12.4,22.2,0,0,0,0,7,2014,0
23,11.6,16.0,7.8,55.0,1.02,10.0,18.5,35.2,1,0,0,0,3,2021,0
3,11.8,15.4,9.0,72.0,0.0,10.5,15.0,27.8,0,0,0,0,1,2011,1
2,31.8,39.5,24.7,50.0,0.76,10.0,10.0,24.1,0,0,0,0,8,2015,0
19,29.7,39.4,22.0,49.0,0.0,10.0,9.6,31.7,0,0,0,0,7,2015,0
3,26.3,31.0,23.0,58.0,1.27,10.0,20.6,29.4,0,0,0,0,9,2019,0
19,27.1,33.6,22.5,65.0,7.11,9.2,13.0,29.4,1,0,1,0,8,2015,0
2,25.1,29.4,21.0,55.0,0.25,10.0,9.3,29.4,0,0,0,0,9,2020,0
11,23.7,28.0,21.0,59.0,0.51,11.1,18.0,27.8,0,0,0,0,9,2010,0
11,19.5,23.3,16.0,64.0,3.56,10.0,11.9,22.2,0,0,0,0,10,2021,0
18,12.0,16.0,8.3,85.0,0.0,8.7,5.6,11.1,1,0,0,0,2,2013,0
24,28.8,37.5,22.7,60.0,0.0,10.0,9.4,29.4,0,0,0,0,8,2021,0
22,26.6,33.1,19.8,53.0,0.0,10.0,10.2,20.6,0,0,0,0,7,2020,0
4,18.0,23.0,14.0,53.0,0.0,9.8,26.7,46.5,0,0,0,0,2,2020,1
20,28.1,34.2,25.0,73.0,0.0,9.5,8.9,20.6,0,0,0,0,8,2014,0
15,12.3,17.0,10.0,78.0,0.0,10.0,10.6,22.2,1,0,0,0,1,2012,0
2,18.6,23.0,17.0,81.0,0.0,8.0,12.8,29.4,1,0,0,0,9,2012,0
24,29.9,38.0,21.7,60.0,0.0,9.5,10.9,38.9,1,0,1,0,8,2015,1
9,13.7,17.0,10.0,80.0,7.87,8.7,20.0,29.4,1,0,1,0,11,2016,1
21,17.7,22.6,14.3,67.0,0.0,11.3,9.8,16.5,0,0,0,0,10,2010,0
10,22.1,28.3,17.5,56.0,0.0,11.1,20.0,31.3,0,0,0,0,6,2013,0
6,21.4,25.2,18.0,42.0,0.0,10.0,13.5,24.1,0,0,0,0,10,2020,0
3,14.9,17.6,10.7,72.0,4.06,10.0,10.7,22.2,0,0,0,0,1,2016,0
23,16.6,24.0,9.0,61.0,0.0,9.7,10.6,22.2,0,0,0,0,11,2018,1
20,17.3,23.0,12.3,76.0,0.0,9.7,6.1,16.5,0,0,0,0,4,2018,0
22,13.3,20.4,9.8,54.0,0.0,9.5,22.2,35.2,1,0,1,0,11,2013,0
26,24.6,28.7,21.6,68.0,0.0,10.0,11.5,25.9,0,0,0,0,10,2013,0
6,15.8,21.6,11.0,77.0,0.25,9.7,5.0,16.5,0,0,0,0,12,2016,1
12,22.7,27.0,19.9,75.0,0.0,10.0,13.9,24.1,0,0,0,0,10,2018,0
22,20.6,23.4,17.9,74.0,0.0,10.0,13.5,29.4,1,0,0,0,4,2010,1
19,26.8,31.5,23.7,67.0,0.0,10.0,12.0,24.1,0,0,0,0,9,2021,0
1,14.7,19.7,10.4,82.0,0.76,10.1,3.7,11.1,0,0,0,0,12,2011,1
19,19.1,27.2,10.6,53.0,0.0,9.5,7.6,16.5,0,0,0,0,4,2013,1
27,29.8,35.0,25.0,43.0,0.0,10.1,17.2,33.5,0,0,0,0,8,2011,0
4,26.6,32.0,23.0,51.0,0.0,11.3,24.4,35.2,0,0,0,0,8,2010,0
3,27.4,34.0,22.0,60.0,0.0,10.0,13.3,25.9,0,0,0,0,9,2016,0
20,30.4,38.0,20.9,34.0,0.0,11.1,9.1,18.3,0,0,0,0,6,2012,0
25,19.5,26.1,14.0,64.0,19.3,11.1,8.5,16.5,0,0,0,0,5,2010,0
15,14.6,20.1,9.0,59.0,0.0,10.3,8.3,13.0,0,0,0,0,11,2008,1
14,31.1,38.2,25.3,54.0,0.0,10.0,13.3,31.7,0,0,0,0,7,2018,0
25,18.9,23.0,16.8,77.0,0.0,11.3,17.8,29.4,0,0,0,0,10,2009,0
30,19.2,25.2,15.0,63.0,0.25,10.0,15.6,27.8,0,0,0,0,10,2017,0
2,11.2,16.0,8.0,80.0,1.78,9.2,8.9,13.0,0,0,0,0,1,2008,0
5,16.4,21.0,13.6,67.0,1.78,9.2,30.7,48.2,1,0,0,0,4,2014,1
1,17.6,25.8,10.3,51.0,0.0,10.0,10.9,27.8,0,0,0,0,3,2020,1
2,20.3,26.0,16.0,67.0,4.32,9.8,10.0,22.2,1,0,0,0,11,2019,1
17,12.3,15.4,9.0,76.0,1.27,8.5,9.6,14.8,1,0,0,0,1,2010,1
7,21.3,27.0,16.0,64.0,0.0,10.0,14.6,25.9,0,0,0,0,6,2013,0
19,21.6,28.8,17.6,72.0,0.0,9.0,12.2,18.3,1,0,1,0,5,2014,0
21,13.2,18.2,9.0,45.0,0.0,10.0,9.4,18.3,0,0,0,0,1,2021,1
25,10.8,16.0,8.0,82.0,2.54,9.7,13.1,20.6,1,0,0,0,1,2017,0
4,25.8,32.1,19.9,54.0,0.0,11.3,8.9,18.3,0,0,0,0,10,2010,0
27,27.6,35.0,21.6,56.0,0.0,10.0,7.6,14.8,0,0,0,0,8,2020,0
14,25.2,30.0,22.0,66.0,0.0,10.0,15.7,22.2,0,0,0,0,10,2019,1
26,15.3,22.0,9.0,76.0,0.0,7.9,7.0,16.5,0,0,0,0,11,2020,0
2,24.9,29.5,22.0,51.0,0.0,10.0,26.7,37.0,0,0,0,0,7,2017,0
4,30.9,37.0,26.6,31.0,0.0,10.0,8.9,20.6,0,0,0,0,8,2019,0
10,9.2,11.4,5.5,76.0,4.32,8.9,13.7,24.1,1,0,0,0,1,2017,1
18,28.4,34.6,20.9,49.0,0.0,11.1,9.6,24.1,0,0,0,0,7,2013,0
4,12.3,17.1,6.0,82.0,0.51,10.8,10.7,20.6,0,0,0,0,1,2013,0
27,17.5,24.4,12.0,64.0,0.0,11.3,10.4,27.8,0,0,0,0,3,2013,0
22,11.4,14.7,9.9,81.0,1.78,8.0,17.4,37.0,1,0,0,0,2,2011,1
1,12.6,15.0,9.0,84.0,0.0,7.2,16.9,29.4,1,0,0,0,3,2013,1
29,22.6,30.0,14.0,50.0,0.0,10.0,7.6,18.3,0,0,0,0,10,2013,1
30,21.1,26.2,17.0,66.0,0.0,11.3,6.7,13.0,0,0,0,0,9,2010,0
1,23.1,28.0,21.0,85.0,0.0,9.7,11.1,25.9,1,0,1,0,10,2009,1
11,27.4,33.0,23.6,57.0,0.0,10.0,14.8,33.5,0,0,0,0,7,2019,0
9,19.0,24.4,14.6,66.0,0.0,9.5,17.6,29.4,0,0,0,0,5,2018,0
27,13.3,19.4,9.0,62.0,1.27,10.0,12.0,22.2,0,0,0,0,1,2019,1
5,22.4,28.0,18.0,59.0,0.0,10.8,10.0,18.3,0,0,0,0,6,2010,0
24,18.8,24.1,14.6,51.0,0.0,10.0,16.9,31.7,0,0,0,0,4,2016,0
25,27.7,34.0,22.8,59.0,0.0,10.0,12.0,22.2,0,0,0,0,7,2018,0
28,18.2,22.0,15.0,72.0,2.29,9.0,10.2,20.6,1,0,0,0,5,2014,1
6,21.1,27.3,16.0,66.0,0.0,9.8,7.2,18.3,0,0,0,0,10,2008,0
21,13.8,16.3,12.0,82.0,8.89,7.7,25.0,38.9,1,0,1,0,11,2020,1
20,12.1,17.5,6.8,88.0,0.0,7.2,4.6,13.0,0,0,0,0,12,2015,0
1,11.9,13.1,10.8,82.0,7.11,8.2,21.3,37.0,1,0,0,0,12,2013,0
4,26.3,35.0,19.5,37.0,0.0,10.0,16.1,27.8,0,0,1,0,6,2020,0
16,6.6,10.2,4.8,82.0,7.62,8.7,20.7,33.5,1,0,0,0,1,2017,1
2,25.8,30.6,22.5,53.0,0.0,10.0,24.1,38.9,0,0,0,0,9,2014,0
20,14.2,15.8,13.0,72.0,0.0,9.3,18.0,27.8,0,0,0,0,2,2014,0
4,16.2,20.7,13.0,83.0,0.0,7.6,9.1,18.3,1,0,1,0,4,2012,1
19,29.0,37.1,20.8,49.0,0.0,9.7,7.2,20.6,0,0,0,0,8,2016,0
21,13.1,17.4,9.0,59.0,0.51,10.3,17.2,29.4,0,0,0,0,3,2008,0
19,11.1,15.3,8.0,66.0,0.0,11.3,7.0,13.0,0,0,0,0,1,2012,0
10,23.4,27.0,19.6,52.0,0.0,10.0,16.7,31.7,0,0,0,0,6,2021,0
13,28.9,35.3,24.8,48.0,0.0,10.0,15.9,25.9,0,0,0,0,7,2012,0
11,17.7,22.3,15.0,77.0,0.0,11.1,13.7,29.4,0,0,0,0,4,2011,0
30,23.0,28.1,17.0,84.0,6.86,7.7,7.4,18.3,0,0,0,0,9,2016,0
1,16.8,20.5,13.0,56.0,0.0,10.0,30.0,44.6,0,0,0,0,4,2015,0
26,22.4,28.2,16.0,63.0,0.0,10.3,10.2,20.6,0,0,0,0,5,2011,0
27,14.6,19.0,12.0,58.0,0.0,10.0,13.0,20.6,0,0,0,0,2,2020,0
27,13.9,19.0,8.0,82.0,0.0,9.7,8.9,13.0,0,0,0,0,12,2016,0
23,24.6,29.0,20.6,62.0,0.0,10.3,12.2,24.1,0,0,0,0,9,2008,1
27,12.4,16.0,8.6,66.0,4.06,10.0,13.7,27.8,0,0,0,0,3,2020,0
27,19.7,24.2,17.0,57.0,0.0,10.0,23.3,37.0,0,0,0,0,5,2015,0
2,29.1,35.1,23.0,39.0,0.0,10.0,10.9,18.3,0,0,0,0,7,2019,0
12,17.3,22.5,10.0,87.0,0.0,8.0,8.0,16.5,0,0,0,0,11,2018,1
17,15.1,18.0,10.0,73.0,0.0,10.0,10.2,20.6,0,0,0,0,11,2018,0
20,22.9,30.0,16.0,59.0,0.0,9.8,6.7,16.5,0,0,0,0,5,2009,0
2,14.5,18.1,11.4,60.0,0.0,10.0,20.6,37.0,0,0,0,0,3,2019,0
29,21.1,25.0,18.7,67.0,0.0,8.2,22.6,37.0,1,0,0,0,4,2013,0
19,12.3,16.3,8.0,77.0,0.51,9.8,9.8,20.6,1,0,0,0,2,2015,0
15,29.2,36.0,23.7,57.0,0.0,10.0,11.3,24.1,0,0,0,0,7,2018,0
14,12.8,18.3,9.5,72.0,1.02,10.0,6.3,13.0,0,0,0,0,12,2020,0
27,11.0,16.6,-4.8,81.0,0.0,10.5,9.8,20.6,0,0,0,0,1,2008,0
21,12.9,15.2,10.7,87.0,20.57,7.7,19.6,33.5,1,0,0,0,3,2019,1
29,16.9,21.2,13.0,55.0,0.0,10.0,22.2,33.5,0,0,0,0,4,2017,0
5,28.7,33.4,23.0,56.0,0.0,10.3,12.2,22.2,0,0,0,0,7,2012,0
3,28.7,36.0,20.7,44.0,0.0,10.0,14.1,29.4,0,0,0,0,7,2016,0
4,27.3,32.2,23.7,66.0,0.51,11.3,17.8,31.3,1,0,1,0,9,2011,0
21,23.3,29.1,18.8,65.0,0.0,10.0,15.6,31.7,0,0,0,0,9,2013,0
6,22.5,28.4,17.7,65.0,0.0,10.1,8.3,16.5,0,0,0,0,10,2011,0
3,9.6,15.0,4.7,48.0,0.0,10.0,12.6,24.1,0,0,1,0,1,2021,0
10,12.1,16.4,9.0,77.0,1.78,8.7,12.6,29.4,1,0,0,0,3,2014,0
29,21.9,28.8,16.9,72.0,4.57,10.0,8.0,18.3,0,0,0,0,9,2015,1
24,13.7,18.8,10.5,74.0,0.0,9.8,18.0,35.2,0,0,0,0,12,2011,1
23,14.9,19.5,9.6,73.0,0.0,10.0,3.9,11.1,0,0,0,0,11,2017,0
18,28.1,32.2,24.0,74.0,0.0,10.5,13.0,24.1,0,0,0,0,8,2012,0
23,14.6,17.0,13.0,81.0,0.51,9.0,14.1,22.2,1,0,1,0,11,2008,0
9,11.9,15.0,10.0,78.0,0.0,9.0,18.7,31.7,1,0,0,0,12,2014,1
6,12.1,17.4,9.0,75.0,3.56,9.0,13.9,25.9,1,0,1,0,3,2014,1
19,26.9,33.0,23.6,63.0,0.0,10.0,11.1,18.3,0,0,0,0,8,2021,0
25,15.2,21.0,11.0,76.0,0.76,9.5,5.9,11.1,0,0,0,0,11,2020,0
23,18.8,22.1,16.6,62.0,0.0,10.9,20.2,33.5,1,0,0,0,5,2012,0
6,22.7,29.0,9.5,68.0,0.0,10.0,13.1,27.8,0,0,0,0,6,2018,0
5,21.6,26.0,12.0,57.0,0.0,9.5,11.7,20.6,0,0,0,0,5,2008,1
22,14.6,19.5,10.0,46.0,0.0,10.0,10.9,16.5,0,0,0,0,4,2017,0
13,22.8,29.0,17.0,53.0,0.0,11.3,8.5,20.6,0,0,0,0,6,2011,0
15,13.4,17.0,11.9,89.0,2.03,6.8,10.2,18.3,1,0,0,0,2,2008,1
16,14.7,20.3,11.0,72.0,0.0,9.3,10.7,18.3,1,0,0,0,11,2008,1
22,21.4,27.5,16.5,78.0,0.25,9.2,7.0,35.2,1,0,1,0,10,2016,0
29,19.8,27.8,14.4,59.0,0.0,10.0,14.3,42.4,0,0,0,0,4,2018,0
24,30.9,40.3,24.0,36.0,0.0,10.0,16.1,24.1,0,0,0,0,6,2014,0
6,12.8,20.7,6.8,63.0,0.0,9.8,10.6,33.5,1,0,0,0,4,2019,1
12,23.6,30.1,18.0,55.0,0.0,11.3,9.6,20.6,0,0,0,0,10,2011,0
27,14.1,18.0,11.0,88.0,1.52,8.0,11.9,20.6,0,0,0,0,1,2010,1
29,15.0,20.3,10.4,58.0,0.0,10.0,14.8,25.9,0,0,0,0,1,2020,0
2,17.2,23.4,11.0,55.0,0.25,10.0,17.4,33.5,1,0,0,0,2,2018,0
22,10.6,16.8,4.0,86.0,2.03,6.9,4.4,13.0,1,0,0,1,1,2016,1
6,22.6,29.0,18.0,46.0,0.0,10.5,16.1,35.2,0,0,0,0,5,2012,0
10,21.8,26.0,18.7,72.0,0.0,10.0,15.9,46.5,0,0,0,0,5,2020,0
30,11.0,15.9,9.0,75.0,0.0,10.5,16.9,37.0,1,0,0,0,1,2010,0
25,15.4,22.6,10.3,73.0,18.54,9.2,15.0,33.5,1,0,1,0,3,2015,1
16,11.7,17.2,7.1,72.0,0.0,10.0,15.0,27.8,0,0,0,0,1,2018,0
8,20.2,27.0,15.0,58.0,0.51,10.0,11.7,24.1,0,0,0,0,5,2021,0
6,28.4,36.3,21.0,42.0,0.0,8.4,6.3,20.6,0,0,0,0,7,2015,0
14,25.8,33.2,18.6,39.0,0.25,9.5,7.8,20.6,0,0,0,0,6,2021,0
11,15.7,19.6,14.0,74.0,4.06,9.5,14.6,33.5,1,0,0,0,11,2010,0
19,24.2,29.6,20.0,55.0,0.0,11.3,21.5,27.8,0,0,0,0,6,2008,0
23,28.3,37.2,19.7,42.0,0.0,10.0,14.6,25.9,0,0,0,0,6,2015,1
17,24.6,34.4,18.7,61.0,0.0,10.0,9.8,22.2,0,0,0,0,10,2014,0
3,25.3,30.4,21.7,43.0,0.0,10.0,17.6,31.7,0,0,0,0,9,2017,0
10,23.4,29.0,20.0,66.0,0.0,10.0,11.3,22.2,1,0,0,0,9,2015,0
7,16.8,23.1,10.0,60.0,0.0,11.1,11.1,24.1,0,0,0,0,4,2011,0
8,25.6,29.9,23.0,64.0,0.0,11.3,21.5,31.3,0,0,0,0,10,2012,0
21,14.9,18.0,13.0,71.0,0.0,10.0,16.7,29.4,0,0,0,0,12,2014,0
22,12.6,15.6,11.0,73.0,0.51,10.3,13.1,25.9,0,0,0,0,1,2010,1
20,14.7,22.0,6.0,70.0,0.0,8.7,6.3,18.3,0,0,0,0,3,2017,0
7,24.1,28.4,20.0,77.0,0.0,8.5,9.3,22.2,0,0,0,0,10,2010,0
11,23.2,28.5,18.0,69.0,0.0,11.3,14.6,29.4,0,0,0,0,10,2011,0
29,11.8,19.0,6.7,78.0,0.0,8.0,7.0,14.8,0,0,0,0,12,2015,1
22,28.9,35.1,24.0,63.0,0.0,10.5,11.1,27.8,0,0,0,0,8,2009,0
1,27.3,34.2,19.0,52.0,0.0,9.3,11.9,20.6,0,0,0,0,7,2015,0
24,10.4,16.0,6.9,74.0,2.79,7.9,30.4,57.2,1,0,0,0,3,2008,0
19,25.3,30.0,22.0,63.0,0.0,11.1,14.1,25.9,0,0,0,0,9,2010,0
7,26.0,30.2,22.9,64.0,0.0,10.0,15.2,25.9,0,0,0,0,9,2021,0
11,26.9,33.3,21.4,61.0,0.0,10.1,8.9,20.6,0,0,0,0,7,2013,0
23,17.3,23.2,12.6,63.0,0.0,11.1,13.9,24.1,1,0,1,0,2,2010,0
30,18.2,23.0,15.0,56.0,0.0,10.0,13.7,22.2,0,0,0,0,4,2018,0
24,17.5,19.9,16.0,74.0,0.0,9.3,23.2,37.0,1,0,0,0,4,2010,1
16,25.1,29.0,22.0,64.0,0.0,10.0,23.5,38.9,0,0,0,0,10,2013,0
21,28.3,35.1,21.0,65.0,0.0,9.8,7.4,20.6,0,0,0,0,7,2015,0
25,29.2,35.2,25.0,48.0,0.0,10.0,13.1,25.9,0,0,0,0,8,2017,0
3,23.9,34.5,14.6,49.0,0.0,10.0,7.4,20.6,0,0,0,0,5,2015,0
27,25.7,32.0,21.0,59.0,0.0,10.0,17.8,27.8,0,0,0,0,6,2014,0
12,20.4,26.0,16.8,54.0,0.0,9.7,20.4,33.5,0,0,1,0,5,2016,1
11,15.7,22.4,10.8,65.0,0.0,9.7,7.8,14.8,1,0,0,0,11,2021,0
10,23.0,28.5,18.6,81.0,0.0,7.7,7.4,29.4,1,0,1,0,10,2009,1
30,11.2,14.2,9.6,59.0,0.51,9.8,10.7,20.6,1,0,0,0,12,2016,0
24,19.0,25.4,14.0,70.0,0.0,9.5,11.1,24.1,0,0,0,0,4,2015,0
28,20.6,27.0,14.0,54.0,0.0,10.0,10.4,22.2,0,0,0,0,11,2014,1
26,27.8,33.2,23.8,65.0,0.0,10.0,8.5,20.6,0,0,0,0,8,2015,0
23,12.7,15.0,9.7,70.0,22.86,9.8,28.9,48.2,1,0,0,0,2,2015,1
1,27.4,34.3,22.8,66.0,0.0,10.0,14.1,25.9,0,0,0,0,7,2018,0
6,19.2,25.3,13.3,72.0,0.0,10.3,12.6,25.9,0,0,0,0,5,2011,0
29,21.9,28.7,12.5,45.0,0.0,10.0,13.9,27.8,0,0,0,0,5,2015,1
9,14.6,19.0,11.9,65.0,7.11,9.7,18.1,35.2,1,0,0,0,4,2016,0
13,14.6,22.1,8.0,67.0,0.0,10.0,5.4,20.6,0,0,0,0,2,2020,0
17,26.0,36.0,19.5,57.0,0.0,11.1,13.0,25.9,0,0,0,0,6,2010,0
11,10.9,11.4,-1.9,75.0,0.25,8.2,18.0,22.2,1,0,0,0,12,2012,0
20,27.9,34.3,22.2,69.0,0.0,10.0,9.1,20.6,0,0,0,0,8,2021,0
22,21.8,27.0,16.0,55.0,0.0,10.0,11.7,24.1,0,0,0,0,5,2020,0
21,24.1,28.5,21.0,52.0,0.0,10.0,21.7,31.7,0,0,0,0,9,2015,0
10,15.6,22.0,8.7,50.0,0.0,10.0,13.3,27.8,0,0,0,0,3,2019,0
8,30.4,38.4,23.9,45.0,0.0,10.1,17.6,35.2,0,0,0,0,7,2011,0
22,26.4,32.1,19.0,63.0,0.0,10.0,9.3,20.6,0,0,0,0,8,2015,0
17,10.1,13.0,7.0,71.0,0.0,11.3,11.9,22.2,0,0,0,0,2,2009,1
9,16.1,22.7,9.4,64.0,0.0,10.0,8.7,18.3,0,0,0,0,11,2017,0
27,9.4,15.3,4.0,70.0,0.25,10.0,7.8,14.8,0,0,0,0,2,2013,0
21,13.7,18.7,10.0,77.0,0.0,9.5,6.9,14.8,0,0,0,0,12,2018,0
26,12.6,15.2,10.0,63.0,5.08,10.0,24.4,44.6,0,0,0,0,1,2021,1
24,9.4,13.5,-1.5,78.0,3.56,8.0,24.6,38.9,1,0,1,0,1,2013,1
6,27.2,32.6,22.3,51.0,0.0,8.9,9.3,22.2,1,0,1,0,10,2015,0
11,18.4,23.0,15.0,60.0,0.0,11.3,17.6,35.2,0,0,0,0,4,2012,1
22,31.9,40.0,23.9,31.0,0.0,10.0,16.3,27.8,0,0,0,0,7,2016,1
22,17.6,24.2,12.0,51.0,0.0,11.3,11.3,20.6,0,0,0,0,2,2010,1
22,17.6,23.0,14.0,69.0,0.0,11.3,5.4,14.8,0,0,0,0,10,2010,0
27,28.4,35.0,22.3,62.0,0.0,10.0,10.7,22.2,0,0,0,0,8,2016,0
26,14.2,20.5,9.7,77.0,0.0,10.0,5.9,11.1,0,0,0,0,11,2016,0
24,10.7,17.4,6.7,78.0,0.25,9.0,6.1,11.1,1,0,0,0,12,2014,0
19,25.0,31.0,17.2,56.0,0.0,10.0,9.3,27.8,0,0,0,0,7,2016,0
9,9.6,11.5,8.0,89.0,44.7,8.7,13.1,22.2,1,0,1,0,3,2015,1
9,28.4,32.4,25.0,55.0,0.0,9.2,28.5,44.6,0,0,0,0,8,2013,0
13,28.9,34.1,23.6,60.0,4.06,10.0,13.3,29.4,1,0,1,0,8,2009,0
26,31.7,39.0,27.0,46.0,0.0,8.2,17.4,33.5,0,0,0,0,7,2014,0
6,28.9,33.0,24.0,45.0,0.0,10.0,25.0,35.2,0,0,0,0,8,2014,0
16,26.9,31.6,24.7,68.0,0.51,9.5,15.4,33.5,0,0,0,0,9,2016,0
16,14.2,18.1,12.0,78.0,7.11,9.8,13.5,22.2,1,0,0,0,11,2017,0
18,25.9,30.3,20.2,56.0,0.0,10.0,10.7,25.9,0,0,0,0,7,2017,0
29,29.1,37.0,23.9,68.0,0.0,9.3,11.5,27.8,0,0,0,0,7,2009,0
10,14.5,18.2,11.0,88.0,34.8,9.0,17.0,27.8,1,0,0,0,4,2009,1
2,18.2,22.0,15.5,66.0,1.02,10.0,9.6,20.6,0,0,0,0,5,2021,1
28,17.6,25.5,13.2,60.0,0.0,9.8,17.0,40.7,0,0,0,0,11,2010,0
30,26.4,32.3,20.0,58.0,0.0,10.0,13.1,22.2,0,0,0,0,6,2018,0
19,28.3,34.1,24.0,59.0,0.0,10.9,11.9,31.3,0,0,0,0,7,2011,0
20,30.4,38.5,22.0,47.0,0.0,10.0,7.4,18.3,0,0,0,0,8,2016,0
17,20.3,22.0,18.8,76.0,0.0,8.4,18.3,31.7,1,0,0,0,5,2020,0
18,21.2,29.3,15.0,61.0,0.0,8.4,15.4,27.8,0,0,0,0,4,2008,0
7,25.3,31.2,20.8,70.0,0.0,10.5,7.6,18.3,0,0,0,0,9,2012,0
23,26.7,31.3,24.0,68.0,0.0,10.0,13.0,20.6,0,0,0,0,9,2019,0
16,16.4,21.0,11.5,84.0,0.25,7.9,5.2,13.0,0,0,0,0,11,2018,0
12,23.9,32.5,13.9,37.0,0.0,10.0,8.1,20.6,0,0,0,0,4,2016,0
14,18.6,22.8,15.6,52.0,0.0,10.0,28.3,40.7,0,0,0,0,5,2014,0
8,31.9,39.7,25.5,44.0,0.0,10.5,9.4,22.2,0,0,0,0,8,2008,0
30,30.3,37.0,21.0,34.0,0.0,10.0,7.8,20.6,0,0,0,0,7,2020,0
14,14.2,17.0,12.6,59.0,0.0,10.0,25.0,42.4,0,0,0,0,1,2021,1
25,16.6,21.0,14.0,56.0,0.0,10.0,20.6,40.7,0,0,0,0,12,2019,0
26,20.2,25.0,16.0,73.0,0.0,10.0,8.9,16.5,0,0,0,0,10,2014,1
23,30.3,35.6,26.0,48.0,0.0,10.0,17.4,25.9,0,0,0,0,7,2015,0
11,11.1,18.3,5.2,63.0,6.1,9.8,13.1,22.2,1,0,0,0,2,2013,1
16,29.3,39.4,22.0,64.0,0.0,9.5,7.4,22.2,0,0,0,0,8,2012,0
3,22.1,26.3,18.6,60.0,0.0,10.9,21.9,31.3,0,0,0,0,6,2008,0
10,28.5,33.0,24.0,70.0,0.0,10.0,10.0,18.3,0,0,0,0,8,2018,0
24,19.9,22.6,17.9,65.0,0.0,11.1,34.3,57.2,0,0,0,0,10,2009,0
11,8.9,13.4,-6.5,76.0,1.02,9.7,16.5,29.4,1,0,1,0,2,2018,0
3,18.1,25.3,10.8,75.0,0.25,7.9,4.4,11.1,0,0,0,0,11,2020,0
11,22.2,27.4,17.0,52.0,0.0,10.5,20.9,37.0,0,0,0,0,5,2013,0
